New Run at  07/24/2017 14:48:22
, Time, RandomReward; UniformAdTSReward; 
data,1249077600000,1022;6567;6843
data,1249077600000,1022;4247;6843
data,1249077600000,1022;10973;6843
data,1249077600000,1022;366;6843
data,1249077600000,1022;1703;6843
data,1249077600000,1022;11491;6843
data,1249077600000,1022;1136;6843
data,1249077600000,1022;3269;6843
data,1249077600000,1022;2858;6843
data,1249077600000,1023;8633;6843
data,1249077600000,1023;2806;6843
data,1249077600000,1023;9514;6843
data,1249077600000,1023;10679;6843
data,1249077600000,1023;5022;6843
data,1249077600000,1023;9135;6843
data,1249077600000,1023;3293;6843
data,1249077600000,1023;542;6843
data,1249077600000,1023;2553;6843
data,1249077600000,1023;3049;6843
data,1249077600000,1023;6933;6843
data,1249077600000,1023;189;6843
data,1249077600000,1023;7021;6843
data,1249077600000,1023;3504;6843
data,1249077600000,1023;2378;6843
data,1249077600000,1023;6975;6843
data,1249077600000,1023;1474;6843
data,1249077600000,1023;7700;6843
data,1249077600000,1023;60;6843
data,1249077600000,1023;897;6843
data,1249077600000,1023;2223;6843
data,1249077600000,1023;4286;6843
data,1249077600000,1024;8604;6843
data,1249077600000,1024;4830;6843
data,1249077600000,1024;8195;6843
data,1249077600000,1024;1592;6843
data,1262300400000,1024;12366;6844
data,1264978800000,1025;2011;6844
data,1264978800000,1025;3896;6844
data,1264978800000,1025;11148;6844
data,1264978800000,1025;5262;6844
data,1264978800000,1025;10450;6844
data,1264978800000,1025;10807;6845
data,1264978800000,1025;2017;6845
data,1264978800000,1025;4082;6845
data,1264978800000,1025;2999;6845
data,1264978800000,1025;3325;6845
data,1264978800000,1025;4271;6845
data,1264978800000,1025;5278;6845
data,1264978800000,1025;10239;6845
data,1264978800000,1025;9869;6845
data,1264978800000,1025;2908;6845
data,1264978800000,1025;7287;6845
data,1264978800000,1025;3416;6846
data,1264978800000,1025;1647;6846
data,1264978800000,1025;1970;6846
data,1264978800000,1025;7635;6846
data,1264978800000,1026;9923;6846
data,1264978800000,1026;8569;6846
data,1264978800000,1026;694;6846
data,1267398000000,1026;10050;6847
data,1267398000000,1027;546;6847
data,1267398000000,1027;12354;6847
data,1267398000000,1027;1944;6847
data,1267398000000,1027;8411;6847
data,1267398000000,1027;12414;6848
data,1267398000000,1028;4610;6848
data,1267398000000,1029;12003;6848
data,1267398000000,1029;10253;6849
data,1270072800000,1029;7258;6849
data,1270072800000,1029;4479;6849
data,1270072800000,1029;9122;6849
data,1270072800000,1029;5075;6849
data,1270072800000,1029;2821;6850
data,1270072800000,1029;5249;6851
data,1270072800000,1029;4966;6851
data,1270072800000,1029;4007;6851
data,1270072800000,1029;8082;6851
data,1270072800000,1029;12341;6851
data,1270072800000,1029;3118;6852
data,1270072800000,1029;2011;6852
data,1270072800000,1029;7097;6853
data,1270072800000,1029;12195;6854
data,1270072800000,1029;9365;6854
data,1270072800000,1029;1952;6854
data,1270072800000,1029;10543;6854
data,1270072800000,1029;10420;6855
data,1270072800000,1029;8447;6855
data,1270072800000,1029;2993;6855
data,1270072800000,1029;5342;6855
data,1270072800000,1029;1814;6856
data,1270072800000,1029;2011;6856
data,1270072800000,1029;12222;6856
data,1270072800000,1029;8902;6856
data,1270072800000,1029;9530;6856
data,1270072800000,1029;5236;6856
data,1270072800000,1029;2;6856
data,1270072800000,1029;9472;6856
data,1270072800000,1029;12313;6857
data,1270072800000,1029;3464;6857
data,1270072800000,1029;9020;6857
data,1270072800000,1029;305;6857
data,1270072800000,1029;1824;6857
data,1270072800000,1029;1587;6858
data,1270072800000,1029;1949;6858
data,1270072800000,1029;4486;6859
data,1270072800000,1029;1252;6859
data,1270072800000,1029;8295;6859
data,1270072800000,1029;494;6859
data,1270072800000,1029;215;6859
data,1270072800000,1029;8618;6859
data,1270072800000,1029;3659;6859
data,1270072800000,1029;7517;6859
data,1270072800000,1030;11413;6859
data,1270072800000,1030;5757;6860
data,1270072800000,1030;1549;6860
data,1270072800000,1030;5666;6860
data,1270072800000,1030;12135;6860
data,1270072800000,1030;2135;6860
data,1270072800000,1030;5067;6860
data,1270072800000,1030;5969;6860
data,1270072800000,1030;218;6860
data,1270072800000,1030;1325;6860
data,1270072800000,1030;5506;6860
data,1270072800000,1030;1497;6860
data,1270072800000,1030;10878;6860
data,1270072800000,1030;2098;6860
data,1270072800000,1030;10327;6861
data,1270072800000,1030;1475;6861
data,1270072800000,1030;6982;6861
data,1270072800000,1030;3365;6861
data,1270072800000,1030;11712;6861
data,1270072800000,1030;11031;6861
data,1270072800000,1030;334;6861
data,1270072800000,1030;11230;6862
data,1270072800000,1030;5446;6863
data,1270072800000,1030;1900;6863
data,1270072800000,1030;2974;6864
data,1270072800000,1030;5945;6864
data,1270072800000,1030;11337;6864
data,1270072800000,1030;11090;6864
data,1270072800000,1030;5817;6864
data,1270072800000,1031;2514;6864
data,1270072800000,1031;9901;6864
data,1270072800000,1031;10693;6864
data,1270072800000,1031;4663;6864
data,1270072800000,1031;4868;6864
data,1270072800000,1031;4848;6864
data,1270072800000,1031;4481;6864
data,1270072800000,1032;11231;6864
data,1270072800000,1032;9553;6864
data,1270072800000,1032;9004;6865
data,1270072800000,1032;7463;6866
data,1270072800000,1033;6171;6866
data,1270072800000,1033;1371;6867
data,1270072800000,1033;3888;6868
data,1270072800000,1033;11277;6869
data,1270072800000,1033;251;6869
data,1270072800000,1033;7548;6869
data,1270072800000,1033;2793;6869
data,1270072800000,1033;1253;6870
data,1270072800000,1033;3134;6870
data,1270072800000,1033;4516;6871
data,1270072800000,1033;2104;6871
data,1270072800000,1033;10963;6871
data,1270072800000,1033;2756;6872
data,1270072800000,1033;12375;6872
data,1270072800000,1034;5279;6872
data,1270072800000,1034;2983;6873
data,1270072800000,1034;4978;6873
data,1270072800000,1034;6957;6873
data,1270072800000,1034;9114;6873
data,1270072800000,1034;9476;6873
data,1270072800000,1035;5064;6873
data,1272664800000,1035;10693;6873
data,1272664800000,1035;11814;6873
data,1272664800000,1035;5434;6873
data,1272664800000,1035;88;6873
data,1272664800000,1035;4328;6873
data,1272664800000,1035;7083;6873
data,1272664800000,1035;3109;6873
data,1272664800000,1035;7813;6874
data,1272664800000,1035;3675;6874
data,1272664800000,1035;8414;6874
data,1272664800000,1035;11989;6875
data,1272664800000,1035;5738;6875
data,1272664800000,1035;3113;6876
data,1272664800000,1035;2741;6876
data,1272664800000,1035;11031;6876
data,1272664800000,1035;3721;6877
data,1272664800000,1035;10930;6877
data,1272664800000,1035;11442;6877
data,1272664800000,1035;2313;6878
data,1272664800000,1035;298;6879
data,1272664800000,1035;708;6880
data,1272664800000,1035;1709;6880
data,1272664800000,1035;9626;6880
data,1272664800000,1035;5514;6881
data,1272664800000,1035;12222;6881
data,1272664800000,1035;3161;6882
data,1272664800000,1035;8706;6883
data,1272664800000,1035;2467;6883
data,1272664800000,1035;10079;6884
data,1272664800000,1035;7051;6884
data,1272664800000,1035;356;6885
data,1272664800000,1035;1010;6886
data,1272664800000,1036;4551;6887
data,1272664800000,1036;10221;6888
data,1272664800000,1036;2574;6888
data,1272664800000,1036;3532;6889
data,1272664800000,1036;8759;6890
data,1272664800000,1036;6188;6891
data,1272664800000,1036;10091;6892
data,1272664800000,1036;11451;6893
data,1272664800000,1036;7839;6893
data,1272664800000,1036;4339;6894
data,1272664800000,1036;3433;6894
data,1272664800000,1036;4029;6895
data,1272664800000,1036;1232;6896
data,1272664800000,1036;9510;6896
data,1272664800000,1036;11002;6896
data,1272664800000,1036;7531;6896
data,1272664800000,1036;11672;6896
data,1272664800000,1036;9728;6897
data,1272664800000,1036;6750;6897
data,1272664800000,1036;4057;6897
data,1272664800000,1036;2430;6898
data,1272664800000,1037;9669;6899
data,1272664800000,1037;6739;6899
data,1272664800000,1037;4991;6900
data,1272664800000,1037;9706;6900
data,1272664800000,1038;9234;6901
data,1272664800000,1038;303;6902
data,1272664800000,1038;1558;6902
data,1272664800000,1038;586;6903
data,1272664800000,1038;4778;6904
data,1272664800000,1038;9324;6905
data,1272664800000,1038;2983;6906
data,1275343200000,1039;10150;6906
data,1275343200000,1039;8241;6906
data,1275343200000,1039;8483;6906
data,1275343200000,1039;5471;6906
data,1275343200000,1039;641;6906
data,1275343200000,1039;7047;6906
data,1275343200000,1039;2805;6906
data,1275343200000,1039;720;6906
data,1275343200000,1039;6085;6906
data,1275343200000,1039;9126;6907
data,1275343200000,1039;7415;6907
data,1275343200000,1039;8837;6907
data,1275343200000,1039;5541;6908
data,1275343200000,1039;2194;6908
data,1275343200000,1039;12375;6908
data,1275343200000,1039;5330;6908
data,1275343200000,1039;7318;6909
data,1275343200000,1039;579;6909
data,1275343200000,1039;11980;6909
data,1275343200000,1039;5369;6909
data,1277935200000,1039;7900;6909
data,1277935200000,1039;9059;6909
data,1277935200000,1039;11540;6909
data,1277935200000,1039;11882;6909
data,1277935200000,1039;5725;6910
data,1277935200000,1039;9593;6910
data,1277935200000,1039;208;6910
data,1277935200000,1039;1105;6910
data,1277935200000,1039;5023;6910
data,1277935200000,1039;12122;6910
data,1277935200000,1039;9682;6910
data,1277935200000,1039;2536;6910
data,1277935200000,1039;6647;6910
data,1277935200000,1039;6419;6911
data,1277935200000,1039;9584;6912
data,1277935200000,1039;10988;6912
data,1277935200000,1039;12102;6912
data,1277935200000,1039;9559;6913
data,1277935200000,1039;12072;6913
data,1280613600000,1039;7903;6913
data,1280613600000,1039;8071;6913
data,1280613600000,1039;3000;6913
data,1280613600000,1040;775;6913
data,1280613600000,1040;1720;6914
data,1280613600000,1040;5102;6914
data,1280613600000,1040;1952;6914
data,1280613600000,1040;1622;6915
data,1280613600000,1040;3582;6915
data,1280613600000,1040;4440;6915
data,1280613600000,1040;5795;6915
data,1280613600000,1040;210;6915
data,1280613600000,1040;10107;6915
data,1283292000000,1040;7740;6915
data,1283292000000,1040;3659;6915
data,1283292000000,1040;9739;6915
data,1283292000000,1040;10954;6915
data,1283292000000,1040;6372;6915
data,1283292000000,1040;6757;6915
data,1285884000000,1040;2530;6916
data,1285884000000,1040;2885;6916
data,1285884000000,1040;1552;6916
data,1285884000000,1040;12072;6916
data,1285884000000,1040;8595;6916
data,1285884000000,1040;10339;6916
data,1285884000000,1040;11932;6917
data,1285884000000,1040;1421;6917
data,1285884000000,1040;3813;6917
data,1291158000000,1040;3530;6917
data,1291158000000,1040;3930;6917
data,1291158000000,1040;11694;6917
data,1291158000000,1040;2793;6917
data,1291158000000,1040;4358;6917
data,1291158000000,1040;7610;6917
data,1291158000000,1040;1019;6917
data,1291158000000,1040;3749;6918
data,1291158000000,1040;1709;6918
data,1291158000000,1040;11540;6918
data,1291158000000,1040;10589;6918
data,1291158000000,1040;3559;6919
data,1291158000000,1040;5387;6920
data,1291158000000,1040;276;6920
data,1291158000000,1040;4506;6920
data,1291158000000,1040;437;6920
data,1291158000000,1040;4561;6920
data,1291158000000,1040;9590;6920
data,1291158000000,1040;4128;6921
data,1291158000000,1040;4358;6921
data,1291158000000,1040;6492;6922
data,1291158000000,1040;2744;6922
data,1291158000000,1040;5966;6922
data,1291158000000,1040;5059;6923
data,1291158000000,1040;7037;6924
data,1291158000000,1040;3173;6924
data,1296514800000,1040;11431;6925
data,1296514800000,1040;7219;6925
data,1296514800000,1040;441;6925
data,1296514800000,1040;8741;6925
data,1296514800000,1040;10521;6925
data,1296514800000,1040;3274;6925
data,1296514800000,1040;5126;6925
data,1296514800000,1040;931;6925
data,1298934000000,1040;509;6925
data,1298934000000,1040;9010;6925
data,1298934000000,1040;2341;6925
data,1298934000000,1040;1302;6926
data,1298934000000,1040;6656;6927
data,1298934000000,1040;6017;6927
data,1298934000000,1040;8934;6927
data,1298934000000,1040;6364;6928
data,1298934000000,1040;5925;6929
data,1298934000000,1040;2330;6929
data,1298934000000,1040;2;6929
data,1298934000000,1040;2190;6929
data,1298934000000,1040;4066;6929
data,1304603271137,1040;4408;6930
data,1304603279188,1040;6855;6930
data,1304603279544,1040;8785;6930
data,1304694161710,1040;3355;6930
data,1191189600000,1040;5817;6930
data,1191189600000,1040;12010;6930
data,1191189600000,1040;11507;6930
data,1191189600000,1040;5424;6930
data,1191189600000,1040;3648;6930
data,1191189600000,1040;8957;6930
data,1191189600000,1040;11253;6930
data,1191189600000,1040;12437;6930
data,1191189600000,1040;1975;6930
data,1191189600000,1040;835;6930
data,1191189600000,1040;11682;6930
data,1191189600000,1040;276;6930
data,1191189600000,1040;948;6930
data,1191189600000,1040;4193;6930
data,1191189600000,1040;3925;6930
data,1191189600000,1040;10308;6930
data,1191189600000,1040;7631;6930
data,1191189600000,1040;7778;6930
data,1191189600000,1040;5432;6930
data,1191189600000,1040;8334;6930
data,1191189600000,1040;3280;6930
data,1191189600000,1040;8837;6930
data,1191189600000,1040;2190;6930
data,1191189600000,1040;910;6931
data,1191189600000,1040;9706;6931
data,1191189600000,1040;2932;6931
data,1191189600000,1040;1019;6931
data,1191189600000,1040;7708;6931
data,1191189600000,1040;8014;6931
data,1191189600000,1040;7416;6931
data,1191189600000,1040;9612;6931
data,1191189600000,1040;2304;6931
data,1191189600000,1040;8061;6931
data,1191189600000,1040;5735;6931
data,1191189600000,1040;3721;6931
data,1191189600000,1041;1773;6931
data,1191189600000,1041;8534;6931
data,1191189600000,1041;4607;6932
data,1191189600000,1042;6322;6932
data,1191189600000,1042;1141;6932
data,1191189600000,1042;8575;6932
data,1191189600000,1042;6822;6932
data,1191189600000,1042;1793;6932
data,1191189600000,1042;1274;6932
data,1191189600000,1042;602;6932
data,1191189600000,1042;5513;6932
data,1191189600000,1042;9522;6932
data,1191189600000,1042;6361;6932
data,1191189600000,1042;9188;6932
data,1191189600000,1042;494;6932
data,1191189600000,1042;1737;6932
data,1191189600000,1042;2924;6932
data,1191189600000,1042;5314;6932
data,1191189600000,1042;4561;6932
data,1191189600000,1042;6442;6932
data,1191189600000,1042;11386;6932
data,1191189600000,1042;2574;6932
data,1191189600000,1042;8655;6932
data,1191189600000,1042;2442;6932
data,1191189600000,1042;1331;6932
data,1191189600000,1042;2304;6932
data,1191189600000,1042;8993;6932
data,1191189600000,1042;8862;6932
data,1191189600000,1042;6284;6932
data,1191189600000,1042;2161;6932
data,1191189600000,1042;12430;6932
data,1191189600000,1042;5249;6932
data,1191189600000,1042;3626;6933
data,1191189600000,1042;10248;6933
data,1191189600000,1042;4289;6933
data,1191189600000,1042;2801;6933
data,1191189600000,1042;11791;6933
data,1191189600000,1042;8680;6933
data,1191189600000,1042;1063;6933
data,1191189600000,1042;9706;6933
data,1191189600000,1042;11004;6933
data,1191189600000,1042;11811;6933
data,1191189600000,1042;6204;6933
data,1193871600000,1042;1405;6933
data,1193871600000,1042;12186;6933
data,1193871600000,1042;9626;6933
data,1193871600000,1042;4029;6933
data,1193871600000,1042;6739;6933
data,1193871600000,1042;4561;6933
data,1193871600000,1042;3471;6933
data,1193871600000,1042;4408;6933
data,1193871600000,1042;11160;6933
data,1193871600000,1042;9809;6933
data,1193871600000,1042;3626;6934
data,1193871600000,1042;12249;6934
data,1193871600000,1042;6185;6934
data,1193871600000,1042;5603;6934
data,1193871600000,1042;4991;6934
data,1193871600000,1042;9632;6934
data,1193871600000,1042;1374;6934
data,1193871600000,1042;5248;6934
data,1193871600000,1042;8425;6934
data,1193871600000,1042;10062;6934
data,1193871600000,1042;12437;6934
data,1193871600000,1042;1000;6934
data,1196463600000,1042;7250;6934
data,1196463600000,1042;12072;6934
data,1196463600000,1042;9879;6934
data,1196463600000,1042;6722;6934
data,1196463600000,1042;4354;6934
data,1196463600000,1042;9830;6934
data,1196463600000,1042;11707;6934
data,1196463600000,1043;11390;6934
data,1196463600000,1043;2584;6934
data,1196463600000,1043;3727;6934
data,1196463600000,1043;910;6935
data,1196463600000,1043;8053;6935
data,1196463600000,1043;5076;6935
data,1196463600000,1043;7950;6936
data,1196463600000,1043;12045;6936
data,1196463600000,1043;3273;6936
data,1196463600000,1043;5225;6936
data,1196463600000,1044;1668;6936
data,1196463600000,1044;5315;6936
data,1196463600000,1044;11362;6936
data,1196463600000,1044;2418;6936
data,1196463600000,1044;7444;6936
data,1196463600000,1044;11068;6936
data,1196463600000,1044;9698;6936
data,1196463600000,1044;8860;6936
data,1196463600000,1044;9692;6936
data,1196463600000,1044;3451;6936
data,1196463600000,1044;5883;6936
data,1196463600000,1044;5875;6937
data,1196463600000,1044;1211;6938
data,1196463600000,1044;4294;6938
