New Run at  07/14/2017 15:41:53
, Time, RandomReward; Master_LCBIntervalReward; 
data,1267398000000,1430;778;11072
data,1267398000000,1430;691;11072
data,1267398000000,1430;6872;11072
data,1267398000000,1430;4935;11072
data,1267398000000,1430;11249;11072
data,1267398000000,1430;993;11072
data,1267398000000,1430;1704;11073
data,1267398000000,1430;4593;11073
data,1267398000000,1430;5818;11074
data,1267398000000,1430;2197;11074
data,1267398000000,1430;916;11074
data,1267398000000,1430;2077;11074
data,1267398000000,1430;10740;11074
data,1267398000000,1430;7775;11074
data,1267398000000,1430;4355;11075
data,1267398000000,1430;9654;11075
data,1267398000000,1430;9559;11075
data,1267398000000,1430;2504;11075
data,1267398000000,1430;1895;11075
data,1267398000000,1431;7480;11075
data,1267398000000,1431;318;11075
data,1267398000000,1431;11462;11075
data,1267398000000,1432;430;11075
data,1267398000000,1432;6548;11076
data,1267398000000,1432;669;11077
data,1267398000000,1432;6459;11077
data,1267398000000,1432;9905;11077
data,1267398000000,1432;404;11078
data,1267398000000,1432;799;11079
data,1267398000000,1432;2355;11079
data,1267398000000,1432;1586;11079
data,1267398000000,1432;2834;11079
data,1267398000000,1432;12102;11080
data,1267398000000,1432;4317;11080
data,1267398000000,1432;2167;11081
data,1267398000000,1432;5301;11082
data,1267398000000,1432;9361;11082
data,1267398000000,1432;869;11082
data,1267398000000,1432;4106;11082
data,1267398000000,1432;9093;11082
data,1267398000000,1432;3133;11082
data,1267398000000,1432;3742;11083
data,1267398000000,1432;11320;11083
data,1267398000000,1432;869;11083
data,1267398000000,1432;11708;11083
data,1267398000000,1432;8899;11083
data,1267398000000,1432;6359;11083
data,1267398000000,1432;11092;11083
data,1267398000000,1432;8650;11084
data,1267398000000,1432;3026;11084
data,1267398000000,1432;1052;11084
data,1267398000000,1432;7935;11085
data,1267398000000,1432;4667;11086
data,1267398000000,1432;2272;11086
data,1267398000000,1433;5393;11086
data,1267398000000,1433;5047;11086
data,1267398000000,1433;9115;11086
data,1267398000000,1433;7955;11086
data,1267398000000,1434;7605;11087
data,1267398000000,1434;5054;11088
data,1267398000000,1434;972;11088
data,1267398000000,1434;9654;11088
data,1267398000000,1434;5588;11089
data,1267398000000,1434;10091;11089
data,1267398000000,1434;6767;11090
data,1267398000000,1434;6887;11090
data,1267398000000,1434;7243;11090
data,1267398000000,1434;7754;11090
data,1267398000000,1434;3026;11090
data,1267398000000,1434;3639;11091
data,1267398000000,1434;1042;11091
data,1267398000000,1434;10404;11091
data,1267398000000,1434;2923;11091
data,1267398000000,1434;1253;11092
data,1267398000000,1434;4854;11093
data,1267398000000,1435;1591;11093
data,1267398000000,1435;6233;11093
data,1267398000000,1435;10456;11093
data,1267398000000,1435;5601;11093
data,1267398000000,1435;7418;11093
data,1267398000000,1435;2834;11093
data,1267398000000,1435;2153;11093
data,1267398000000,1435;528;11093
data,1267398000000,1435;8091;11093
data,1267398000000,1435;6644;11093
data,1267398000000,1435;7410;11093
data,1267398000000,1435;6750;11093
data,1267398000000,1435;10518;11093
data,1267398000000,1435;2730;11093
data,1267398000000,1436;4788;11093
data,1267398000000,1436;1236;11094
data,1267398000000,1436;4548;11095
data,1267398000000,1436;3354;11095
data,1267398000000,1436;6644;11095
data,1267398000000,1436;5568;11095
data,1267398000000,1436;10881;11095
data,1267398000000,1436;2975;11095
data,1267398000000,1436;566;11096
data,1267398000000,1436;7900;11096
data,1267398000000,1436;2582;11096
data,1267398000000,1436;2140;11096
data,1267398000000,1436;7515;11096
data,1267398000000,1436;5536;11097
data,1267398000000,1436;6943;11098
data,1267398000000,1436;3968;11099
data,1267398000000,1436;1506;11100
data,1267398000000,1436;97;11100
data,1267398000000,1436;12217;11101
data,1267398000000,1436;10995;11101
data,1267398000000,1436;3725;11102
data,1267398000000,1436;1942;11102
data,1267398000000,1436;8333;11102
data,1267398000000,1436;3154;11102
data,1267398000000,1436;1730;11102
data,1267398000000,1436;3246;11102
data,1267398000000,1437;7806;11103
data,1267398000000,1437;8382;11103
data,1267398000000,1437;4116;11103
data,1267398000000,1437;11847;11103
data,1267398000000,1437;5535;11103
data,1267398000000,1437;10;11104
data,1267398000000,1437;4588;11105
data,1267398000000,1437;4365;11105
data,1267398000000,1437;12319;11105
data,1267398000000,1438;10830;11105
data,1267398000000,1438;1667;11105
data,1267398000000,1438;1470;11105
data,1267398000000,1438;11262;11105
data,1267398000000,1438;5673;11105
data,1267398000000,1438;8211;11105
data,1267398000000,1438;2297;11105
data,1267398000000,1438;7975;11105
data,1267398000000,1438;2238;11106
data,1267398000000,1439;6545;11106
data,1267398000000,1439;4962;11106
data,1267398000000,1439;3222;11107
data,1267398000000,1439;5794;11108
data,1267398000000,1439;7406;11108
data,1267398000000,1439;678;11108
data,1267398000000,1439;6233;11108
data,1267398000000,1439;1278;11108
data,1267398000000,1439;9897;11109
data,1267398000000,1439;9957;11109
data,1267398000000,1439;1528;11109
data,1267398000000,1439;9622;11109
data,1267398000000,1439;3086;11110
data,1267398000000,1439;2574;11110
data,1267398000000,1439;7900;11110
data,1267398000000,1439;5393;11110
data,1267398000000,1439;7916;11110
data,1267398000000,1439;4429;11110
data,1267398000000,1439;12504;11110
data,1267398000000,1439;847;11110
data,1267398000000,1439;10457;11111
data,1267398000000,1439;3616;11111
data,1267398000000,1439;2043;11112
data,1267398000000,1439;854;11113
data,1267398000000,1439;4142;11113
data,1267398000000,1439;3737;11113
data,1267398000000,1439;9860;11113
data,1267398000000,1439;5809;11113
data,1267398000000,1439;1817;11114
data,1267398000000,1439;11190;11115
data,1267398000000,1439;4546;11115
data,1267398000000,1439;3769;11115
data,1267398000000,1439;10591;11115
data,1267398000000,1439;3329;11115
data,1267398000000,1439;5604;11115
data,1267398000000,1439;6943;11116
data,1267398000000,1439;4819;11117
data,1267398000000,1439;8541;11118
data,1267398000000,1439;10737;11118
data,1267398000000,1439;2390;11118
data,1267398000000,1439;2366;11119
data,1267398000000,1440;7282;11120
data,1267398000000,1440;1332;11121
data,1267398000000,1440;7410;11121
data,1267398000000,1440;4586;11121
data,1267398000000,1440;8110;11121
data,1267398000000,1440;3571;11121
data,1267398000000,1440;2468;11121
data,1267398000000,1440;2209;11121
data,1267398000000,1440;1965;11121
data,1270072800000,1440;4073;11121
data,1272664800000,1440;11657;11121
data,1272664800000,1440;5207;11121
data,1272664800000,1440;6220;11121
data,1272664800000,1440;8024;11121
data,1272664800000,1440;3616;11121
data,1272664800000,1440;7828;11121
data,1272664800000,1440;3015;11121
data,1277935200000,1440;5258;11121
data,1277935200000,1440;1147;11121
data,1280613600000,1440;2009;11121
data,1280613600000,1440;5529;11121
data,1285884000000,1440;9540;11121
data,1285884000000,1440;3450;11121
data,1285884000000,1440;11232;11121
data,1288566000000,1440;2882;11121
data,1288566000000,1440;1543;11121
data,1288566000000,1441;12319;11121
data,1288566000000,1441;2009;11121
data,1288566000000,1441;7851;11121
data,1288566000000,1441;12366;11121
data,1288566000000,1441;12055;11121
data,1288566000000,1441;10743;11122
data,1288566000000,1441;9767;11122
data,1288566000000,1441;2131;11122
data,1288566000000,1441;110;11122
data,1288566000000,1441;2890;11122
data,1288566000000,1441;4429;11122
data,1288566000000,1441;9788;11122
data,1288566000000,1441;4283;11122
data,1296514800000,1441;4113;11122
data,1296514800000,1441;9983;11122
data,1296514800000,1441;12319;11122
data,1296514800000,1441;3161;11123
data,1167606000000,1441;1083;11124
data,1167606000000,1441;5187;11124
data,1167606000000,1441;4461;11124
data,1167606000000,1441;6139;11124
data,1167606000000,1441;250;11124
data,1167606000000,1441;2801;11124
data,1167606000000,1441;2192;11124
data,1170284400000,1441;1912;11124
data,1172703600000,1441;8236;11124
data,1172703600000,1441;1836;11125
data,1196463600000,1441;10510;11125
data,1196463600000,1441;4136;11125
data,1196463600000,1441;6993;11125
data,1196463600000,1441;3354;11125
data,1196463600000,1441;2431;11125
data,1196463600000,1441;1453;11125
data,1196463600000,1441;10856;11125
data,1196463600000,1441;3933;11125
data,1196463600000,1441;2429;11125
data,1196463600000,1441;4333;11125
data,1196463600000,1441;11810;11125
data,1196463600000,1441;7855;11125
data,1196463600000,1441;4033;11125
data,1199142000000,1441;4368;11125
data,1199142000000,1441;4324;11125
data,1199142000000,1441;5828;11125
data,1199142000000,1441;3753;11125
data,1199142000000,1441;2064;11125
data,1199142000000,1441;21;11125
data,1199142000000,1441;2680;11125
data,1199142000000,1441;9837;11125
data,1199142000000,1441;12322;11126
data,1199142000000,1441;7677;11126
data,1199142000000,1441;8294;11126
data,1199142000000,1441;3233;11126
data,1199142000000,1441;6957;11127
data,1199142000000,1441;214;11127
data,1199142000000,1441;4513;11128
data,1201820400000,1441;9725;11128
data,1201820400000,1441;1674;11128
data,1201820400000,1442;6143;11128
data,1201820400000,1442;10862;11129
data,1201820400000,1442;765;11129
data,1201820400000,1442;7154;11129
data,1204326000000,1442;8487;11129
data,1204326000000,1442;10660;11129
data,1204326000000,1442;9918;11129
data,1204326000000,1442;1517;11129
data,1204326000000,1442;10606;11130
data,1204326000000,1442;10494;11131
data,1204326000000,1442;3337;11132
data,1204326000000,1442;4921;11132
data,1204326000000,1442;6399;11133
data,1204326000000,1442;7881;11133
data,1204326000000,1442;1928;11133
data,1204326000000,1442;5662;11133
data,1204326000000,1442;5531;11133
data,1204326000000,1442;11536;11133
data,1204326000000,1442;2719;11133
data,1204326000000,1442;8795;11134
data,1204326000000,1442;8771;11135
data,1204326000000,1442;1783;11136
data,1204326000000,1442;6399;11137
data,1204326000000,1442;7185;11137
data,1204326000000,1442;175;11138
data,1204326000000,1442;3593;11139
data,1204326000000,1442;11940;11140
data,1204326000000,1443;222;11141
data,1204326000000,1444;806;11141
data,1204326000000,1444;5929;11141
data,1204326000000,1444;6232;11142
data,1204326000000,1444;8943;11142
data,1204326000000,1444;7881;11142
data,1204326000000,1444;10728;11143
data,1204326000000,1444;3366;11143
data,1204326000000,1444;6602;11143
data,1204326000000,1444;6005;11143
data,1204326000000,1444;9765;11143
data,1204326000000,1444;8417;11144
data,1204326000000,1444;4306;11144
data,1204326000000,1444;12122;11145
data,1204326000000,1444;9006;11145
data,1204326000000,1444;7845;11146
data,1204326000000,1444;4693;11146
data,1207000800000,1444;4072;11146
data,1207000800000,1444;11835;11146
data,1207000800000,1444;7256;11146
data,1207000800000,1444;3378;11146
data,1207000800000,1444;6960;11146
data,1207000800000,1444;7081;11146
data,1207000800000,1444;5975;11147
data,1207000800000,1445;12374;11147
data,1207000800000,1445;2315;11147
data,1207000800000,1445;11294;11147
data,1207000800000,1445;1481;11147
data,1209592800000,1445;11940;11148
data,1209592800000,1445;9572;11148
data,1209592800000,1445;11650;11149
data,1209592800000,1445;3823;11150
data,1209592800000,1445;6422;11151
data,1209592800000,1445;1152;11152
data,1209592800000,1445;2746;11153
data,1209592800000,1445;6139;11153
data,1209592800000,1445;1044;11153
data,1212271200000,1445;3388;11153
data,1212271200000,1445;149;11154
data,1212271200000,1445;1684;11154
data,1212271200000,1445;10477;11154
data,1212271200000,1445;484;11154
data,1212271200000,1445;12019;11155
data,1212271200000,1445;174;11156
data,1212271200000,1445;3823;11157
data,1212271200000,1445;4865;11157
data,1214863200000,1445;541;11158
data,1214863200000,1445;5315;11158
data,1214863200000,1445;8417;11159
data,1214863200000,1445;5985;11159
data,1214863200000,1445;7614;11159
data,1214863200000,1445;11792;11159
data,1214863200000,1445;3109;11159
data,1214863200000,1445;10481;11159
data,1214863200000,1445;11940;11160
data,1214863200000,1445;605;11161
data,1214863200000,1445;6257;11162
data,1214863200000,1445;9466;11162
data,1214863200000,1445;4264;11162
data,1214863200000,1445;1493;11162
data,1214863200000,1445;8492;11162
data,1214863200000,1445;11045;11162
data,1214863200000,1445;3888;11162
data,1214863200000,1445;3823;11163
data,1214863200000,1446;6808;11163
data,1214863200000,1446;1092;11163
data,1214863200000,1446;9012;11163
data,1214863200000,1446;11650;11164
data,1214863200000,1446;3243;11165
data,1214863200000,1446;6522;11165
data,1214863200000,1446;6805;11165
data,1214863200000,1446;11147;11165
data,1214863200000,1446;5845;11165
data,1214863200000,1446;1083;11166
data,1214863200000,1446;4061;11166
data,1214863200000,1446;10888;11166
data,1217541600000,1446;420;11167
data,1217541600000,1446;3949;11167
data,1217541600000,1446;6376;11167
data,1217541600000,1446;4656;11167
data,1217541600000,1446;10846;11167
data,1217541600000,1446;7156;11168
data,1217541600000,1446;996;11168
data,1217541600000,1446;5822;11168
data,1217541600000,1446;11040;11169
data,1217541600000,1446;5022;11170
data,1217541600000,1446;8731;11170
data,1217541600000,1446;7853;11171
data,1217541600000,1446;11599;11171
data,1217541600000,1446;5022;11172
data,1217541600000,1446;10862;11173
data,1217541600000,1446;541;11174
data,1217541600000,1446;8931;11175
data,1217541600000,1446;4715;11176
data,1217541600000,1446;7378;11177
data,1217541600000,1446;10628;11177
data,1217541600000,1447;773;11178
data,1217541600000,1447;4645;11178
data,1217541600000,1447;7378;11179
data,1217541600000,1447;11597;11180
data,1217541600000,1447;1783;11181
data,1217541600000,1447;773;11182
data,1217541600000,1447;12422;11183
data,1217541600000,1447;11040;11184
data,1217541600000,1447;5246;11184
data,1217541600000,1447;11597;11185
data,1217541600000,1447;10862;11186
data,1217541600000,1448;2286;11186
data,1217541600000,1448;10332;11187
data,1217541600000,1448;3161;11187
data,1217541600000,1448;7161;11187
data,1217541600000,1448;9958;11187
data,1217541600000,1448;11040;11188
data,1217541600000,1448;396;11189
data,1217541600000,1448;292;11190
data,1217541600000,1448;11597;11191
data,1217541600000,1448;9677;11192
data,1217541600000,1448;9133;11193
data,1217541600000,1448;541;11194
data,1217541600000,1448;596;11194
data,1217541600000,1448;541;11195
data,1217541600000,1448;3963;11195
data,1217541600000,1448;4021;11196
data,1217541600000,1448;4021;11197
data,1217541600000,1448;9493;11197
data,1217541600000,1448;4021;11198
data,1217541600000,1448;6777;11199
data,1217541600000,1448;10332;11200
data,1220220000000,1448;5531;11200
data,1220220000000,1448;9267;11200
data,1220220000000,1448;596;11200
data,1220220000000,1448;9643;11200
data,1220220000000,1448;10144;11200
data,1220220000000,1448;773;11201
data,1220220000000,1448;3040;11201
data,1220220000000,1448;2031;11202
data,1220220000000,1448;12288;11202
data,1220220000000,1448;4021;11203
data,1220220000000,1448;9100;11203
data,1220220000000,1448;11233;11203
data,1220220000000,1448;5828;11203
data,1220220000000,1448;1083;11204
data,1220220000000,1448;3823;11205
data,1220220000000,1448;11212;11205
data,1220220000000,1448;3983;11205
data,1220220000000,1448;8417;11206
data,1220220000000,1448;10825;11206
data,1220220000000,1448;3382;11207
data,1220220000000,1448;8065;11207
data,1220220000000,1448;3243;11208
data,1220220000000,1448;1079;11208
data,1220220000000,1449;5828;11208
data,1220220000000,1449;9801;11208
data,1220220000000,1449;5244;11208
data,1220220000000,1449;1993;11208
data,1220220000000,1449;10800;11208
data,1220220000000,1449;2522;11208
data,1220220000000,1449;4190;11208
data,1220220000000,1449;5810;11209
data,1220220000000,1449;9886;11209
data,1220220000000,1449;2739;11209
data,1220220000000,1449;11597;11210
data,1220220000000,1449;3149;11211
data,1220220000000,1449;5931;11211
data,1220220000000,1449;7948;11211
data,1220220000000,1449;8166;11211
data,1220220000000,1449;8306;11211
data,1220220000000,1449;4715;11212
data,1220220000000,1449;7111;11212
data,1220220000000,1449;9958;11212
data,1220220000000,1449;11237;11212
data,1220220000000,1449;10047;11213
data,1220220000000,1449;10728;11214
data,1220220000000,1449;4458;11214
data,1220220000000,1449;8148;11214
