New Run at  10/31/2017 20:28:11
, Time, RandomReward; UniformAdTSReward, ClusterID;UserID;UniformAdTSModelUsed,
data,1291158000000,116;6007;1267,44;223
data,1291158000000,116;5367;1267,44;223
data,1291158000000,116;12178;1267,44;223
data,1291158000000,116;9354;1267,44;223
data,1291158000000,116;6009;1267,44;223
data,1291158000000,116;5605;1268,44;223
data,1291158000000,116;3799;1268,44;223
data,1291158000000,116;3060;1268,44;223
data,1291158000000,117;14;1269,44;223
data,1291158000000,117;14;1270,44;223
data,1291158000000,117;1787;1271,44;223
data,1291158000000,117;5029;1272,44;223
data,1291158000000,118;11676;1272,44;223
data,1291158000000,118;8685;1272,44;223
data,1291158000000,118;5243;1273,44;223
data,1291158000000,118;7180;1274,44;223
data,1291158000000,119;6218;1274,44;223
data,1291158000000,119;10168;1275,44;223
data,1291158000000,119;8675;1275,44;223
data,1291158000000,120;2959;1276,44;223
data,1291158000000,120;5459;1276,44;223
data,1291158000000,120;5605;1277,44;223
data,1291158000000,120;10819;1277,44;223
data,1291158000000,120;10612;1278,44;223
data,1291158000000,120;5298;1278,44;223
data,1291158000000,120;505;1278,44;223
data,1291158000000,120;8380;1278,44;223
data,1291158000000,120;11475;1278,44;223
data,1291158000000,120;3780;1278,44;223
data,1291158000000,120;5969;1279,44;223
data,1291158000000,120;2458;1279,44;223
data,1291158000000,120;5052;1279,44;223
data,1291158000000,120;2535;1279,44;223
data,1291158000000,120;967;1279,44;223
data,1291158000000,121;4209;1279,44;223
data,1291158000000,121;11646;1279,44;223
data,1291158000000,121;8319;1279,44;223
data,1291158000000,121;12262;1279,44;223
data,1291158000000,121;204;1279,44;223
data,1291158000000,121;1461;1279,44;223
data,1291158000000,121;776;1279,44;223
data,1291158000000,121;2688;1280,44;223
data,1291158000000,121;6039;1280,44;223
data,1291158000000,121;5322;1280,44;223
data,1291158000000,121;6506;1281,44;223
data,1291158000000,121;3303;1281,44;223
data,1291158000000,121;8528;1281,44;223
data,1291158000000,121;5527;1281,44;223
data,1291158000000,121;342;1281,44;223
data,1291158000000,121;9278;1282,44;223
data,1291158000000,121;6228;1283,44;223
data,1291158000000,121;10067;1283,44;223
data,1291158000000,121;3411;1284,44;223
data,1291158000000,121;5969;1285,44;223
data,1291158000000,121;9263;1286,44;223
data,1291158000000,121;11600;1286,44;223
data,1291158000000,121;776;1286,44;223
data,1291158000000,121;3742;1286,44;223
data,1291158000000,122;3117;1287,44;223
data,1291158000000,122;245;1287,44;223
data,1291158000000,122;5361;1288,44;223
data,1291158000000,122;10413;1288,44;223
data,1291158000000,122;369;1288,44;223
data,1293836400000,122;10242;1289,44;223
data,1293836400000,122;1011;1289,44;223
data,1293836400000,122;5581;1290,44;223
data,1293836400000,122;162;1291,44;223
data,1293836400000,122;6837;1292,44;223
data,1293836400000,122;800;1292,44;223
data,1293836400000,122;2112;1293,44;223
data,1293836400000,122;9837;1293,44;223
data,1293836400000,122;9685;1293,44;223
data,1293836400000,122;2325;1293,44;223
data,1293836400000,122;450;1293,44;223
data,1293836400000,122;11252;1294,44;223
data,1293836400000,122;4642;1294,44;223
data,1293836400000,123;4072;1294,44;223
data,1293836400000,123;3328;1294,44;223
data,1293836400000,123;9095;1294,44;223
data,1293836400000,123;6728;1294,44;223
data,1293836400000,124;1630;1294,44;223
data,1293836400000,124;9080;1294,44;223
data,1293836400000,124;6396;1294,44;223
data,1293836400000,124;6837;1295,44;223
data,1293836400000,124;6944;1295,44;223
data,1293836400000,124;5854;1296,44;223
data,1293836400000,124;7076;1296,44;223
data,1293836400000,124;10378;1296,44;223
data,1293836400000,124;3216;1296,44;223
data,1293836400000,124;562;1296,44;223
data,1293836400000,124;8763;1296,44;223
data,1293836400000,124;5605;1297,44;223
data,1293836400000,124;5576;1297,44;223
data,1293836400000,124;2123;1298,44;223
data,1293836400000,124;7431;1298,44;223
data,1293836400000,124;6168;1298,44;223
data,1293836400000,124;9028;1299,44;223
data,1293836400000,125;9551;1300,44;223
data,1293836400000,125;5012;1300,44;223
data,1293836400000,125;6096;1301,44;223
data,1293836400000,125;4001;1302,44;223
data,1293836400000,125;7426;1302,44;223
data,1293836400000,125;776;1302,44;223
data,1293836400000,125;342;1302,44;223
data,1293836400000,125;5689;1303,44;223
data,1293836400000,125;11565;1303,44;223
data,1293836400000,125;5701;1303,44;223
data,1293836400000,125;6118;1304,44;223
data,1293836400000,125;7935;1305,44;223
data,1293836400000,125;6935;1306,44;223
data,1293836400000,125;5605;1307,44;223
data,1293836400000,125;4827;1307,44;223
data,1293836400000,125;4001;1308,44;223
data,1293836400000,126;5041;1309,44;223
data,1293836400000,126;7447;1309,44;223
data,1293836400000,126;7664;1309,44;223
data,1293836400000,127;2175;1309,44;223
data,1293836400000,127;5041;1310,44;223
data,1293836400000,127;4575;1310,44;223
data,1293836400000,127;9028;1311,44;223
data,1293836400000,127;12321;1311,44;223
data,1293836400000,128;1789;1311,44;223
data,1293836400000,128;2959;1312,44;223
data,1293836400000,128;10255;1312,44;223
data,1293836400000,128;12350;1312,44;223
data,1293836400000,128;10659;1313,44;223
data,1293836400000,128;12180;1313,44;223
data,1293836400000,128;9028;1314,44;223
data,1293836400000,128;7518;1314,44;223
data,1293836400000,128;3155;1314,44;223
data,1293836400000,128;3346;1314,44;223
data,1293836400000,128;2832;1314,44;223
data,1293836400000,128;5605;1315,44;223
data,1293836400000,128;10516;1315,44;223
data,1293836400000,128;505;1315,44;223
data,1296514800000,128;6186;1315,44;223
data,1296514800000,128;2190;1315,44;223
data,1296514800000,128;10007;1316,44;223
data,1296514800000,128;11850;1316,44;223
data,1296514800000,128;6716;1317,44;223
data,1296514800000,128;10229;1317,44;223
data,1296514800000,128;9307;1317,44;223
data,1296514800000,128;6008;1318,44;223
data,1296514800000,128;6067;1318,44;223
data,1296514800000,128;11475;1318,44;223
data,1296514800000,128;5548;1318,44;223
data,1296514800000,128;3225;1318,44;223
data,1296514800000,128;2123;1319,44;223
data,1296514800000,128;1440;1320,44;223
data,1296514800000,128;1649;1321,44;223
data,1296514800000,128;7935;1322,44;223
data,1296514800000,129;5018;1322,44;223
data,1296514800000,129;8278;1322,44;223
data,1296514800000,129;6248;1322,44;223
data,1296514800000,129;4155;1323,44;223
data,1296514800000,129;3911;1323,44;223
data,1296514800000,129;5096;1323,44;223
data,1296514800000,129;9263;1324,44;223
data,1296514800000,129;5461;1325,44;223
data,1296514800000,129;466;1326,44;223
data,1296514800000,129;10176;1326,44;223
data,1296514800000,129;529;1326,44;223
data,1296514800000,129;11788;1326,44;223
data,1296514800000,129;8014;1326,44;223
data,1296514800000,129;5029;1327,44;223
data,1296514800000,129;5029;1328,44;223
data,1296514800000,129;3002;1329,44;223
data,1296514800000,129;612;1329,44;223
data,1296514800000,129;7909;1329,44;223
data,1296514800000,129;4825;1329,44;223
data,1296514800000,129;12233;1329,44;223
data,1296514800000,129;10007;1330,44;223
data,1296514800000,130;1996;1330,44;223
data,1296514800000,130;1485;1330,44;223
data,1296514800000,130;6007;1330,44;223
data,1296514800000,130;812;1331,44;223
data,1296514800000,130;8669;1332,44;223
data,1296514800000,130;5029;1333,44;223
data,1296514800000,130;5917;1333,44;223
data,1296514800000,130;6569;1334,44;223
data,1296514800000,130;1540;1334,44;223
data,1296514800000,130;1354;1334,44;223
data,1296514800000,130;5380;1334,44;223
data,1296514800000,130;3225;1334,44;223
data,1296514800000,130;2694;1335,44;223
data,1296514800000,130;5528;1336,44;223
data,1296514800000,130;5605;1337,44;223
data,1296514800000,131;4674;1337,44;223
data,1296514800000,131;10543;1337,44;223
data,1296514800000,131;12262;1337,44;223
data,1296514800000,131;11039;1338,44;223
data,1296514800000,131;6568;1338,44;223
data,1296514800000,131;3019;1339,44;223
data,1296514800000,131;1144;1340,44;223
data,1296514800000,131;9886;1340,44;223
data,1296514800000,131;4467;1341,44;223
data,1296514800000,131;5854;1342,44;223
data,1296514800000,131;10595;1342,44;223
data,1296514800000,131;588;1342,44;223
data,1296514800000,131;897;1342,44;223
data,1296514800000,131;2694;1343,44;223
data,1296514800000,131;8556;1343,44;223
data,1296514800000,131;8067;1343,44;223
data,1296514800000,131;5605;1344,44;223
data,1296514800000,131;1491;1344,44;223
data,1296514800000,131;4155;1345,44;223
data,1296514800000,131;7628;1345,44;223
data,1296514800000,131;6262;1345,44;223
data,1296514800000,131;2112;1346,44;223
data,1296514800000,131;3138;1347,44;223
data,1296514800000,132;10166;1347,44;223
data,1296514800000,132;3019;1348,44;223
data,1296514800000,132;6569;1349,44;223
data,1296514800000,132;2101;1349,44;223
data,1296514800000,132;9263;1350,44;223
data,1296514800000,132;9614;1350,44;223
data,1296514800000,132;3868;1351,44;223
data,1296514800000,132;6716;1352,44;223
data,1296514800000,132;3746;1352,44;223
data,1296514800000,132;5029;1353,44;223
data,1296514800000,132;8067;1353,44;223
data,1296514800000,132;876;1353,44;223
data,1296514800000,132;10917;1353,44;223
data,1296514800000,132;2650;1353,44;223
data,1296514800000,132;2175;1353,44;223
data,1298934000000,132;6409;1353,44;223
data,1298934000000,132;129;1353,44;223
data,1298934000000,132;3633;1354,44;223
data,1298934000000,132;8124;1354,44;223
data,1298934000000,133;9158;1354,44;223
data,1298934000000,133;3822;1354,44;223
data,1298934000000,133;4040;1354,44;223
data,1298934000000,134;6009;1354,44;223
data,1298934000000,134;11646;1354,44;223
data,1298934000000,134;3133;1354,44;223
data,1298934000000,134;9263;1355,44;223
data,1298934000000,134;2860;1355,44;223
data,1298934000000,134;10946;1355,44;223
data,1298934000000,134;10850;1355,44;223
data,1298934000000,134;1543;1355,44;223
data,1298934000000,134;7076;1355,44;223
data,1298934000000,134;1926;1355,44;223
data,1298934000000,134;5361;1356,44;223
data,1298934000000,134;6731;1357,44;223
data,1298934000000,134;3138;1358,44;223
data,1298934000000,134;7326;1358,44;223
data,1298934000000,134;102;1359,44;223
data,1298934000000,134;3225;1359,44;223
data,1298934000000,134;9362;1359,44;223
data,1298934000000,134;2680;1360,44;223
data,1298934000000,134;11408;1360,44;223
data,1298934000000,134;10513;1360,44;223
data,1298934000000,134;407;1360,44;223
data,1298934000000,134;605;1360,44;223
data,1298934000000,134;10118;1360,44;223
data,1298934000000,134;4720;1360,44;223
data,1298934000000,134;9278;1361,44;223
data,1298934000000,135;2400;1361,44;223
data,1298934000000,135;9028;1362,44;223
data,1298934000000,135;2860;1362,44;223
data,1298934000000,135;4398;1362,44;223
data,1298934000000,135;14;1363,44;223
data,1298934000000,135;916;1363,44;223
data,1298934000000,135;5139;1363,44;223
data,1298934000000,135;1366;1363,44;223
data,1298934000000,135;5605;1364,44;223
data,1298934000000,135;10661;1365,44;223
data,1298934000000,135;10222;1366,44;223
data,1298934000000,135;922;1366,44;223
data,1298934000000,135;9028;1367,44;223
data,1298934000000,135;4936;1368,44;223
data,1298934000000,135;1708;1368,44;223
data,1298934000000,135;1366;1368,44;223
data,1298934000000,135;1347;1368,44;223
data,1298934000000,135;1859;1368,44;223
data,1298934000000,135;2458;1368,44;223
data,1298934000000,135;8782;1368,44;223
data,1298934000000,135;1630;1368,44;223
data,1298934000000,135;9095;1368,44;223
data,1298934000000,135;8114;1368,44;223
data,1298934000000,135;2296;1368,44;223
data,1298934000000,135;10720;1368,44;223
data,1298934000000,135;2359;1368,44;223
data,1298934000000,135;239;1368,44;223
data,1298934000000,135;7431;1368,44;223
data,1298934000000,135;8974;1369,44;223
data,1298934000000,135;3652;1369,44;223
data,1298934000000,135;1947;1369,44;223
data,1298934000000,135;10407;1369,44;223
data,1298934000000,135;3834;1369,44;223
data,1298934000000,135;3041;1369,44;223
data,1298934000000,135;7006;1370,44;223
data,1298934000000,135;5179;1370,44;223
data,1298934000000,135;9569;1370,44;223
data,1298934000000,135;4167;1370,44;223
data,1298934000000,135;8286;1370,44;223
data,1298934000000,135;6856;1370,44;223
data,1298934000000,135;11831;1371,44;223
data,1298934000000,135;2337;1371,44;223
data,1298934000000,135;3108;1371,44;223
data,1298934000000,135;7134;1371,44;223
data,1298934000000,135;2325;1371,44;223
data,1298934000000,135;669;1372,44;223
data,1298934000000,135;6506;1373,44;223
data,1298934000000,135;1148;1374,44;223
data,1298934000000,135;6090;1374,44;223
data,1298934000000,135;5605;1375,44;223
data,1298934000000,135;4072;1375,44;223
data,1298934000000,135;7916;1375,44;223
data,1298934000000,135;1992;1375,44;223
data,1298934000000,135;8101;1376,44;223
data,1298934000000,135;6506;1377,44;223
data,1298934000000,135;7416;1377,44;223
data,1298934000000,135;5041;1378,44;223
data,1298934000000,135;8114;1378,44;223
data,1298934000000,135;12321;1378,44;223
data,1298934000000,135;3169;1378,44;223
data,1298934000000,135;5548;1378,44;223
data,1298934000000,135;2458;1378,44;223
data,1298934000000,135;2112;1379,44;223
data,1298934000000,135;1274;1379,44;223
data,1298934000000,135;9362;1379,44;223
data,1298934000000,135;6716;1380,44;223
data,1298934000000,135;3053;1380,44;223
data,1298934000000,135;6009;1380,44;223
data,1298934000000,135;5233;1380,44;223
data,1298934000000,135;5041;1381,44;223
data,1298934000000,135;3495;1381,44;223
data,1298934000000,135;4155;1382,44;223
data,1298934000000,135;5058;1382,44;223
data,1298934000000,135;3881;1383,44;223
data,1304599294841,135;939;1384,44;223
data,1304599295033,135;6004;1384,44;223
data,1304599298930,135;9183;1384,44;223
data,1304599307246,135;11479;1384,44;223
data,1304599307279,135;2837;1384,44;223
data,1304599307346,135;7367;1385,44;223
data,1304599307113,135;9978;1385,44;223
data,1304599309210,135;5840;1385,44;223
data,1304599323603,135;2695;1385,44;223
data,1304599323353,135;8618;1385,44;223
data,1304599323688,135;7367;1386,44;223
data,1304599324121,135;9710;1386,44;223
data,1304599324154,135;10417;1386,44;223
data,1304599324202,135;6834;1386,44;223
data,1304599326052,136;6544;1386,44;223
data,1304599328916,136;5380;1386,44;223
data,1304599340781,136;897;1386,44;223
data,1304599345772,136;4166;1386,44;223
data,1304599347538,136;5433;1386,44;223
data,1304599347520,136;6838;1386,44;223
data,1304599347705,136;4704;1386,44;223
data,1304599347638,136;1239;1386,44;223
data,1304599347553,136;3560;1386,44;223
data,1304599347586,136;12425;1386,44;223
data,1304599347653,136;5367;1386,44;223
data,1304599347624,136;12466;1386,44;223
data,1304599347482,136;4886;1386,44;223
data,1304599349596,136;869;1386,44;223
data,1304599349529,137;5878;1386,44;223
data,1304599349577,137;6121;1386,44;223
data,1304599349610,137;1161;1386,44;223
data,1304599349629,137;10676;1386,44;223
data,1304599349510,137;11182;1386,44;223
data,1304599349544,137;9852;1386,44;223
data,1304599349562,137;7367;1387,44;223
data,1304599349498,137;4270;1387,44;223
data,1304599352665,137;7367;1388,44;223
data,1304599352351,137;6362;1388,44;223
data,1304599352503,137;385;1388,44;223
data,1304690050814,138;11152;1388,44;223
data,1304690050842,138;5459;1388,44;223
data,1304690053376,138;4494;1388,44;223
data,1304690056932,138;1327;1389,44;223
data,1304690060602,138;4509;1389,44;223
data,1304690060610,138;8101;1390,44;223
data,1304690060592,138;1274;1390,44;223
data,1304690060606,138;1161;1390,44;223
data,1304690066244,138;11788;1390,44;223
data,1304690068050,138;1481;1390,44;223
data,1304690070925,139;3964;1390,44;223
data,1304690070907,139;1674;1390,44;223
data,1304690089974,139;1065;1390,44;223
data,1304690094244,139;4494;1390,44;223
data,1304690098006,139;2561;1390,44;223
data,1304690100937,139;9263;1391,44;223
data,1304690102612,139;1603;1391,44;223
data,1304690102587,139;10917;1391,44;223
data,1304690102614,139;7367;1392,44;223
data,1304690102610,139;9741;1392,44;223
data,1304690102585,139;5840;1392,44;223
data,1304690102602,139;10580;1392,44;223
data,1304690122140,139;4459;1392,44;223
data,1304690122132,139;7655;1392,44;223
data,1304690122148,139;2139;1392,44;223
data,1304690122145,139;8256;1392,44;223
data,1304690122124,139;9837;1392,44;223
data,1304690122147,139;9678;1392,44;223
data,1304690122141,139;2144;1392,44;223
data,1304690124404,139;1630;1392,44;223
data,1304690124407,139;11727;1392,44;223
data,1304690124412,139;8999;1392,44;223
data,1304690124402,139;12076;1392,44;223
data,1304690124414,139;8067;1392,44;223
data,1304690124396,139;2112;1393,44;223
data,1304690124397,139;967;1393,44;223
data,1304690124409,139;1354;1393,44;223
data,1304690124411,139;273;1394,44;223
data,1304690124399,139;1731;1394,44;223
data,1304690124398,139;505;1394,44;223
data,1304690124410,139;8999;1394,44;223
data,1304690124407,139;8014;1394,44;223
data,1304690128986,139;495;1394,44;223
data,1304690128983,139;7367;1395,44;223
data,1304690128982,139;7995;1396,44;223
data,1304690128980,139;1274;1396,44;223
data,1304690128984,139;7987;1396,44;223
data,1304690128989,139;3060;1396,44;223
data,1304690128976,139;1606;1396,44;223
data,1304690128976,139;3853;1396,44;223
data,1304690128988,139;776;1396,44;223
data,1304690128987,139;1857;1396,44;223
data,1304690128979,139;4155;1397,44;223
data,1304690128974,139;7447;1397,44;223
data,1304690128981,139;5518;1397,44;223
data,1304690128978,139;11676;1397,44;223
data,1304690128985,139;273;1398,44;223
data,1304690128983,139;6716;1399,44;223
data,1304690128977,139;3655;1399,44;223
data,1304690128975,139;7442;1399,44;223
data,1304690131295,139;4907;1399,44;223
data,1304690131302,139;8302;1399,44;223
